conversation_id,conversation_date,source,collection,response_time,feedback,gen_ai_response
ssPtwzbrdlWiPw4,2024-07-11,web,Technical Problems,0.8445222692401184,NA,FALSE
jYsFZ0kcsDRvvqC,2024-08-29,web,Technical Problems,0.7605095627788183,NA,FALSE
Z4UQiavdPgHVsVU,2024-09-14,web,Metrics,0.7251344564572854,NA,FALSE
r2VPTNOA9SOGj6a,2024-09-24,web,Reports,0.9114463761297726,NA,FALSE
aM4xy5R0Rcj60oY,2024-10-02,web,Metrics,0.9295178532478231,NA,FALSE
NN7ILh8z2ZYCV08,2024-08-30,web,Data Definitions,0.8199429697460843,NA,FALSE
URW5IZG3M6h4W4Y,2024-08-01,slack,Data Definitions,1.0845139067774392,positive,FALSE
s7WklYZyTREWwaI,2024-09-06,web,Reports,0.9306169797669794,NA,FALSE
TAHhm5NN8V0pvDD,2024-08-23,web,Compensation Dashboard,0.8555068727694286,NA,FALSE
3o54FLMjQPRfXTS,2024-08-20,web,Technical Problems,1.0278805913312064,NA,FALSE
CJiIODR9ju6Cwt6,2024-09-13,web,FAQ,0.9385361030844768,NA,FALSE
l2dF2q2KdIWU3tz,2024-08-05,web,Metrics,0.874551864615738,NA,FALSE
BxCNGLKWAyImYHw,2024-06-18,web,Reports,0.9321342854712309,NA,FALSE
jD1FkGmKueAFawK,2024-06-18,web,Reports,0.8905666715685447,negative,FALSE
00gIqCja0hyVp3e,2024-07-02,web,Compensation Dashboard,0.8166904960212755,NA,FALSE
t0MjKBdP9DB7yYv,2024-06-25,web,Metrics,0.8685932321437762,NA,FALSE
95puR37gfctqARQ,2024-09-20,web,Data Definitions,0.7414534880837563,NA,FALSE
G4pwqIoXfiXEklx,2024-08-05,web,Reports,0.8240013888379282,NA,FALSE
kKfC9oaiiS23MHY,2024-07-31,web,Compensation Dashboard,0.6522498526487333,NA,FALSE
4MoQXMDhnrN8GjQ,2024-07-15,web,Reports,0.9157888763081142,NA,FALSE
6h7XLOYKfCpIPgh,2024-06-08,web,Metrics,0.717992734018177,positive,FALSE
jW9Eb2d3CQlYLEE,2024-06-11,web,Headcount,0.8922120643895546,NA,FALSE
sinq2xjVGJ3s3gW,2024-07-18,web,Data Definitions,0.6626535248408323,NA,FALSE
0BxuJFMSTZruhFg,2024-06-08,web,Headcount,0.9780554904341618,positive,FALSE
JcnIaKt8tAid0fD,2024-10-03,web,FAQ,1.0328054401067706,negative,FALSE
3Fw08SBbBPWnXIB,2024-09-13,web,Technical Problems,0.9516048242417094,NA,FALSE
7rtIrAFg9wfr40h,2024-09-11,web,Reports,0.72657168707646,NA,FALSE
9qQlQHBPSQpK0k1,2024-08-10,web,FAQ,0.6362032677919619,NA,FALSE
2t2SHA7zxwKr3Zd,2024-07-25,web,Access Questions,0.9172837823191587,NA,FALSE
VbuozpatQvOu2kb,2024-08-18,web,Data Definitions,0.9676820503978493,NA,FALSE
OvEkHiosnJMZkxW,2024-07-09,web,FAQ,0.8136794262463948,NA,TRUE
fpALCMnpBb98xjz,2024-09-17,web,Technical Problems,0.6490681787642729,NA,FALSE
GdOuIqFAxJEyxuJ,2024-06-11,web,Access Questions,0.7787518932631049,NA,FALSE
GsQchhAHTc21fq1,2024-06-15,web,FAQ,0.7184691780727492,NA,FALSE
dFhMjYdLbHyRda2,2024-08-29,web,Data Definitions,0.6941746278170007,NA,TRUE
kC82CSMRD8qdRid,2024-08-17,web,Reports,0.7100677324749877,NA,FALSE
mKtFyGp5CFJu5Uq,2024-07-19,web,Reports,1.0809237367637823,NA,FALSE
RhOaYLbN2jji8eN,2024-06-19,web,Reports,0.8530427682163633,NA,FALSE
szdjFRcR9vVicTq,2024-09-26,web,Metrics,0.9037071881758019,NA,FALSE
PHhawA2Bh0DYWmg,2024-09-28,web,Technical Problems,0.8157608511047323,NA,FALSE
cpJD1jPPpQRUr9Y,2024-07-28,web,Data Definitions,0.7757063444884926,NA,TRUE
gKC0QsJVxeZPcGo,2024-08-15,web,Compensation Dashboard,0.7415113173212295,NA,FALSE
qSJTCx7Gx5BeVpw,2024-07-21,web,Access Questions,0.7201244777205019,NA,FALSE
qBYnR2kVvWFfyJ6,2024-07-18,web,FAQ,0.6931320384459552,NA,FALSE
7UT8cTrsh39GYkB,2024-07-11,web,Compensation Dashboard,0.7391218686032013,NA,FALSE
EbDdQjGFZ3zvFnk,2024-06-09,web,FAQ,1.024445468515078,NA,FALSE
kfZCj4TUpWlRCpg,2024-08-10,web,FAQ,0.969717114417463,NA,FALSE
oAwnLG7UGvkMCGN,2024-07-19,web,FAQ,0.9819388005717649,NA,FALSE
pA0KxQrhgxOFOsX,2024-07-28,web,Technical Problems,0.8501156820503203,NA,FALSE
wCKgrw0m0xWwVhR,2024-08-15,web,Compensation Dashboard,1.0517608123407904,NA,FALSE
DnNYhKDhpxGP41m,2024-06-15,web,FAQ,0.8865899712323957,positive,FALSE
GaJXC4YQAOBhn4o,2024-09-09,web,Headcount,0.7737970810564888,NA,FALSE
xU1DedVtEHSXriS,2024-08-30,web,Data Definitions,0.9335301761775141,NA,FALSE
T6kANIeXsSTsFJL,2024-07-18,web,Headcount,0.8077720159244932,NA,FALSE
rtvy9M5zg3FrTlf,2024-10-07,web,Technical Problems,0.9878148125875267,NA,TRUE
bK89jNxlLlFxSOD,2024-07-27,web,Metrics,0.7001117139511168,NA,FALSE
nEgR8QyTAnheC1U,2024-06-09,web,Access Questions,0.6334804015776156,NA,FALSE
7PAawq7Xposmw0V,2024-07-21,web,Metrics,0.5795010673684341,NA,FALSE
h4do1xVGkyUQO9V,2024-08-02,web,Compensation Dashboard,0.8986765915939589,NA,TRUE
kTmXWqNaqRD98xK,2024-09-30,web,Reports,0.8649186851653247,NA,TRUE
L13jgOwQMrM6xM2,2024-09-07,web,Technical Problems,0.7795082286485723,NA,FALSE
V0hoahljizucysY,2024-08-20,web,Reports,1.023296995371528,NA,FALSE
rQh3nF4gUN4nB5H,2024-07-30,web,Data Definitions,0.7569383475932554,NA,FALSE
b2STvsgXYeP1OmD,2024-07-01,web,Access Questions,0.8453844430782942,NA,FALSE
XH9xw9Mf39o1WS0,2024-09-09,web,Metrics,0.9250210916648072,NA,FALSE
zDSqN3VTmFvvI9F,2024-09-18,web,Data Definitions,0.8619944250706111,NA,FALSE
xDGcmu07Bni7RqY,2024-08-12,web,Metrics,0.8406350705769681,negative,FALSE
lIPjhlqaGE05sQT,2024-06-27,web,Headcount,0.8276177661131415,NA,FALSE
2fnGMhQqKUbxTH7,2024-06-06,web,FAQ,0.8182785833700384,NA,FALSE
LAj3j5rTY1QDC76,2024-06-25,web,Reports,0.7358086243910792,NA,FALSE
kseFUOSgA1WPDxs,2024-07-12,web,Compensation Dashboard,0.8893035164348209,NA,FALSE
GbO06gqsfgiG9Kt,2024-06-11,web,Data Definitions,0.6148165399678847,NA,FALSE
DKAbiv2V9rcj9eF,2024-06-22,web,Metrics,0.7032452369836324,NA,FALSE
kmvCnusOvoelDaY,2024-06-15,web,Data Definitions,0.9727902522575365,NA,FALSE
IqEtHTAey7Z92Ms,2024-09-28,web,Technical Problems,0.8933579500952006,NA,FALSE
nza0XsQGbG121nN,2024-09-29,web,Headcount,0.8481446564564185,NA,FALSE
awQ5aKW5eMoZpbr,2024-08-27,web,Compensation Dashboard,0.7049720809815988,NA,FALSE
f30tRUeziy6FgMp,2024-09-25,web,Technical Problems,0.8826724815540045,NA,FALSE
4O2Z6iYJlYgtE4n,2024-07-03,web,Headcount,0.8501195827205379,NA,TRUE
4fOtN8GZr4iFoaI,2024-07-27,web,Compensation Dashboard,1.0204515958220761,NA,FALSE
TuVVVmfwTZsBWo5,2024-09-20,web,Compensation Dashboard,0.6226483532893522,NA,FALSE
lMo9pK1XIJqbgQS,2024-06-27,web,Compensation Dashboard,0.6910101363177641,NA,FALSE
d0jUHeA5JGLbNvk,2024-08-24,web,Access Questions,0.854907954882963,NA,FALSE
xne7bHZhgPP7AER,2024-09-26,web,Compensation Dashboard,0.6830627397631781,NA,FALSE
7U2h6wKgz4fvYs3,2024-06-27,web,Headcount,0.7831741846166916,NA,FALSE
M8oPQ9hbt99q8FR,2024-07-24,web,Access Questions,0.8028017006709218,NA,FALSE
bNIKGqRD68QV5vm,2024-09-03,web,Reports,0.8948222190861236,NA,FALSE
Cmo220UnMcI1Rdt,2024-09-08,web,Data Definitions,0.735100650632531,NA,FALSE
hipLD5Xn1nTOVGW,2024-10-03,web,Data Definitions,1.1950350299208283,NA,FALSE
bohpCExXFafjRPW,2024-08-03,web,Access Questions,0.796406551362567,NA,FALSE
BDGgYQgXI7ZvMLm,2024-08-30,web,Access Questions,0.6816835539151754,NA,TRUE
1HAwhlHoBevTNYJ,2024-07-06,web,Headcount,0.9244499575343541,NA,FALSE
0VLcLLwqEcLqW2V,2024-08-03,web,Data Definitions,0.6015545356474444,NA,FALSE
kZAXgAS0ayFdGqY,2024-07-18,web,Access Questions,1.0368908814847304,NA,TRUE
3d3eVs8z8otqdkS,2024-07-28,web,Access Questions,0.6463473050574433,NA,FALSE
Gvw48MDSJglQoLm,2024-08-08,web,Reports,0.7217856696368954,NA,FALSE
N7rZXDrvNCFvzJH,2024-06-26,web,Reports,0.5988223778378969,NA,FALSE
gTQlrFj3srKxSu9,2024-08-28,web,Metrics,0.8947602758041225,NA,FALSE
0Qa85q4iPHPd8Lp,2024-08-26,web,Metrics,0.7386302775176635,NA,FALSE
cgpnfJnYyjnEUa1,2024-07-05,web,Headcount,0.8946867121582303,NA,FALSE
3NiMULbzRDgVb99,2024-09-10,web,Access Questions,0.891883781463775,negative,FALSE
BmX7Dtp4Ej9ztXw,2024-08-20,web,Reports,0.7761833252853395,NA,FALSE
snyhQ0yX8DIfAtJ,2024-09-06,web,FAQ,0.7541709864213192,NA,FALSE
OyoMNUfrIjfyUOM,2024-09-24,web,Headcount,0.727672681043826,NA,FALSE
33ayZAsNrcKn8p8,2024-07-02,web,Compensation Dashboard,0.7652439384237483,NA,FALSE
L0dmJYOeDFV2u1B,2024-09-13,web,Data Definitions,0.7665561020875721,NA,TRUE
F0sBRAzvkdAIt94,2024-09-10,web,Metrics,1.0330042727271143,NA,FALSE
kq4XUbFvv4YcJPd,2024-10-05,web,Compensation Dashboard,1.0998528289959812,NA,FALSE
ohz9jKCMPZ9j8hf,2024-06-12,web,Headcount,0.8339290680051555,NA,FALSE
24PONPKzN6In9LI,2024-06-14,web,Headcount,0.8190644535055339,NA,FALSE
9O6Rbs6lJKp5ci4,2024-07-26,web,Access Questions,0.8902615440167094,NA,FALSE
tMXAZxaHBD45dc7,2024-08-26,web,Compensation Dashboard,0.8996481143777549,NA,FALSE
lxsCywJts8ZcQGA,2024-08-17,web,Headcount,0.852658951775029,NA,FALSE
NbsEiaiIBqBH5XU,2024-07-31,web,Technical Problems,0.8134079731254047,NA,FALSE
wwtt757wY7M6JmJ,2024-09-11,slack,Technical Problems,0.8484258353111185,NA,FALSE
ZzATIo1Hp8VMRnp,2024-06-09,web,FAQ,0.3581999516659923,NA,FALSE
4uf2ULhcjU1V1EN,2024-09-17,web,Data Definitions,1.011257868306632,NA,FALSE
hoZQP7GXAtWHnZM,2024-08-31,web,Access Questions,0.7354964785857493,NA,TRUE
MtekLbSMQjzFG5d,2024-07-09,web,Headcount,0.5763419260743885,NA,FALSE
kPDIC2pnOiWdVys,2024-07-08,web,Reports,0.6585115642301833,NA,FALSE
mgHd0oa8Wu0jXGi,2024-06-11,web,Data Definitions,0.8295892526951054,NA,FALSE
nEy2FdOTJNtnRsO,2024-06-26,web,Compensation Dashboard,0.8638388183099651,NA,FALSE
QkA5RSAP1PeJdHI,2024-07-24,web,Data Definitions,0.8325481377435775,NA,FALSE
5T6x2WwN5O3FSLI,2024-07-19,web,Metrics,0.6808970523688467,NA,FALSE
kGrJsA9Y9iMJYG3,2024-07-26,web,Technical Problems,0.8923076743882331,NA,FALSE
kFC2nj7NOvAewJZ,2024-07-07,web,FAQ,0.9099318091628479,NA,FALSE
vKuCImmflA9Juwo,2024-08-27,web,Data Definitions,0.8190182948858249,NA,FALSE
E7ZW7Gtr8aMZYC4,2024-08-09,web,Headcount,0.7301253960238743,NA,TRUE
kv5blnjndS3v7xK,2024-06-21,web,Data Definitions,1.0771408775755837,NA,FALSE
OYwbUPQOsC0z9t4,2024-09-20,web,Metrics,0.9843814017942306,NA,FALSE
uD5BJGjAw7pT2BI,2024-08-30,slack,Metrics,1.00851027395398,positive,FALSE
ZO7hvpyEOp5muAo,2024-06-14,web,Headcount,0.8923910389814871,positive,TRUE
tuFdC6qsb9nGnvI,2024-09-22,web,Technical Problems,0.7722532473054912,NA,FALSE
c2ORzZM0XiI3Lug,2024-10-02,web,Technical Problems,0.4866378271741468,NA,FALSE
H11y07HY8PEaSqj,2024-07-30,slack,Access Questions,0.9749652584599974,NA,FALSE
2gZemWa2x5W3XJX,2024-08-30,web,Compensation Dashboard,0.690162243666835,NA,FALSE
M2lWOTpADNDl8cC,2024-07-30,slack,Compensation Dashboard,0.7274378320407536,NA,FALSE
gYfZd8vgrTvRWMl,2024-06-17,web,Access Questions,0.938384482850158,NA,TRUE
FsSNq83uV7Yycwd,2024-08-26,web,Headcount,0.6510004944028291,NA,FALSE
rs1CNpERn4JiZPn,2024-08-20,web,Technical Problems,1.0701362198856443,NA,FALSE
825Ahy3MdUMmcjw,2024-09-14,slack,Headcount,0.7933114980684898,NA,FALSE
q8CKmodXcRIpmhU,2024-09-24,web,Access Questions,0.7518759611544079,NA,TRUE
pJBdyOBDvxiIrYV,2024-09-12,web,Headcount,0.7985676642007896,NA,FALSE
E9V7bCF5lCmNHCO,2024-07-11,web,Metrics,0.852924925124207,NA,FALSE
JoDrh5T8TJdSYPO,2024-09-12,web,Metrics,0.6593961146138287,NA,FALSE
JX0SIFrggJgjNc8,2024-07-21,web,Technical Problems,0.8465766719613009,NA,FALSE
ZIGVimHhdTLilU2,2024-07-25,web,Compensation Dashboard,0.8448132992542542,NA,FALSE
3h5rf3q4P4MI2w1,2024-07-14,web,Access Questions,1.1249334696292788,NA,FALSE
rULbJF5usZu7CD4,2024-09-23,web,FAQ,0.6420108732896366,NA,FALSE
aU4QZFen1AVZORb,2024-10-06,web,Headcount,1.0331694833377763,NA,FALSE
fDboC2PkIpCIanc,2024-07-07,web,FAQ,1.003305823658006,NA,FALSE
eFlVTacdjgzAbvE,2024-07-21,web,Metrics,0.8041006497592511,NA,FALSE
voZJsaI8eJzoHF3,2024-07-04,web,Compensation Dashboard,0.5843181013252908,NA,FALSE
KRsTvafAFrpossw,2024-06-10,web,Headcount,0.6960759370076506,NA,FALSE
dfSs5CnDCtUZp1T,2024-08-22,web,Technical Problems,1.0761275401581385,NA,FALSE
LiTQjw0ytfBELei,2024-10-06,web,Reports,0.7988906510359702,NA,FALSE
6DYMGvKdHVglLZ8,2024-07-16,web,Reports,0.5504671543756201,NA,FALSE
PlazAAB27NclHPS,2024-10-07,web,Compensation Dashboard,0.7531609824356876,NA,TRUE
qHB1WhMjyXhaqCI,2024-06-15,web,Headcount,0.6932714402268307,NA,TRUE
iVQzgbJNMQcF0DP,2024-08-04,web,FAQ,0.7974601099017183,NA,FALSE
WEpEUxjnZVtW3XY,2024-08-12,web,Metrics,0.6840611974316836,NA,FALSE
LCki2Lsve1AOMot,2024-08-23,web,FAQ,0.5525443981377912,NA,FALSE
En1mgm7DgYF1dE7,2024-08-23,web,Reports,0.7591676782141508,NA,FALSE
rb65ccWOggRbe38,2024-08-02,web,Technical Problems,0.7650897342202506,NA,TRUE
C8haYKJAkfHbLlP,2024-09-27,web,Reports,1.035426659779332,NA,FALSE
x7ArrhyMxAzpAhg,2024-10-05,web,Access Questions,0.7224523267727726,NA,FALSE
DypIY2V2pBQSR4M,2024-09-28,web,Data Definitions,0.9921830776884442,NA,FALSE
V17QWtMGCcykCQn,2024-06-11,web,FAQ,0.9077402754625645,NA,FALSE
Ru5FAWgmc0AXrWR,2024-08-29,web,FAQ,0.7793013887730105,NA,FALSE
Skoql4vslm3XXgv,2024-06-27,web,Data Definitions,0.9768773076770767,NA,FALSE
oUfCx5r11ozRba8,2024-09-19,web,Compensation Dashboard,0.7575980046728047,NA,FALSE
1onrJjm1t6ZmZBk,2024-07-01,web,Technical Problems,0.7344953394354874,NA,FALSE
rtE1d096xjOag2O,2024-09-26,web,Technical Problems,1.1355718313473624,NA,FALSE
brOVWxrkJeEXeq1,2024-08-02,web,Metrics,0.7301949253486121,NA,FALSE
4vcu5jT9hGUDbJj,2024-08-25,web,Data Definitions,0.7503623463517446,NA,TRUE
oc3L1U7AYLKPKkw,2024-07-17,web,Data Definitions,0.5551419799886208,NA,FALSE
cOjKQuWOt9Z037R,2024-08-11,web,Compensation Dashboard,0.9860031335316172,NA,FALSE
P9UPeYXQ0w15T2B,2024-07-31,web,Headcount,0.9265723851122755,NA,FALSE
70nvgv7MgBhnXxj,2024-06-09,web,Headcount,0.7499313846642947,NA,FALSE
FRlX13CWwnLswic,2024-09-24,web,Data Definitions,1.1395014936267907,NA,FALSE
Vd0I1A2kQtD15g4,2024-07-18,web,Data Definitions,0.7780826492558119,NA,FALSE
S9O8fg3A0TKd3ws,2024-07-19,web,Access Questions,0.8349588829014287,NA,FALSE
YGZbSCUWFYEFdMI,2024-07-04,web,Technical Problems,0.871435624998586,NA,FALSE
lPxEB82uiBm3a7A,2024-08-25,web,Reports,0.8781863257885743,negative,TRUE
VI8jDMW4tRpgNwI,2024-07-12,web,Headcount,0.9833623831601722,NA,FALSE
EMHZi4efAOzpkbW,2024-07-06,web,Data Definitions,1.1302859886379024,NA,TRUE
ZGPaLShMHtFryDf,2024-07-23,web,Headcount,0.7759290041369555,NA,FALSE
Jr1tvOrJBOhMrFg,2024-09-01,web,Metrics,0.8288138876162999,NA,FALSE
ALNfaz6pxckrJ7D,2024-09-14,web,Access Questions,0.9022709234140694,NA,FALSE
Fmno2RlvEaI3vG8,2024-06-16,web,Metrics,0.9831757472956331,NA,FALSE
qqk9exosB7jJ6Qp,2024-09-20,web,Compensation Dashboard,0.7974920493004433,NA,FALSE
qojXjOnrX2gahSZ,2024-08-19,web,Compensation Dashboard,0.8386027971857924,NA,TRUE
tnvY2BUagVoWvMs,2024-06-15,web,Metrics,0.8018563379958166,NA,FALSE
Sel0CapVMGfqTNn,2024-07-14,web,Reports,0.8975473535110701,NA,FALSE
mnWl3T705GLrS4c,2024-07-01,web,Metrics,0.8582494278113697,NA,FALSE
01SXXO8NsywisWx,2024-09-07,slack,Compensation Dashboard,0.6669709743921072,NA,FALSE
BlIkw3tcfibQQ2J,2024-07-18,web,FAQ,0.7010492663203781,NA,FALSE
gIAHzDHUnDk6ogw,2024-10-05,web,Data Definitions,0.9460649620728132,NA,FALSE
NlGjdoWCG1gXVGt,2024-07-18,web,Compensation Dashboard,0.7324857878825674,NA,FALSE
jI2VfeZYQ9RQHcD,2024-09-22,web,Technical Problems,0.4164096803253153,NA,TRUE
wD08cU0QhFdTsWH,2024-08-05,web,Compensation Dashboard,1.1449987133197794,NA,FALSE
HQ5Evoto1rRW7kq,2024-07-12,web,Access Questions,0.7436869071069243,NA,FALSE
TyabQBXB3ZcZZ08,2024-07-15,web,FAQ,0.8009342116622531,NA,FALSE
SHaSGXeFSM1RAiF,2024-09-23,web,Reports,0.6874129158109147,NA,FALSE
nTlF5W7T5pbFXhQ,2024-08-04,web,Reports,0.6016296148255886,positive,FALSE
H4BrZzDSDqSYKIW,2024-08-19,web,FAQ,1.0183246011106197,NA,FALSE
74PhaD11zuQ0TP6,2024-08-08,web,Data Definitions,0.7585168948169176,NA,FALSE
G2IUFgfTD4oR5xn,2024-07-04,web,Metrics,1.0011640364056589,NA,FALSE
dxmYVQc6JmGXhRK,2024-07-03,web,Technical Problems,0.7761100230049071,NA,FALSE
z9XzjI7mTCSk9R4,2024-06-14,web,Technical Problems,0.7462199897297925,NA,FALSE
kAPKbgCTyTfCrbF,2024-07-12,web,Reports,0.7957756697147756,NA,FALSE
Q4CZIsy2YbNV80q,2024-10-01,web,Compensation Dashboard,0.8000057707103859,NA,FALSE
8palelAa43tSOPg,2024-07-19,web,Headcount,1.0560189804953952,NA,FALSE
S8BsZb2KZAEkySo,2024-07-02,web,FAQ,0.6389153473445393,positive,TRUE
ilEPP1fPbaaJmlJ,2024-08-04,web,Compensation Dashboard,0.812993055373976,NA,FALSE
pSFdL6zaVpXmZuf,2024-07-30,web,Metrics,0.8532179652312718,NA,FALSE
9qqKDlfwdyBmHEV,2024-09-24,slack,Headcount,0.8546387064097741,NA,FALSE
mMh1EN78b2igMbb,2024-07-13,web,Reports,0.8466482890112819,NA,TRUE
ZlgZFIo0pTBjZ2I,2024-08-06,web,Compensation Dashboard,0.764983336841786,NA,FALSE
tK7ZpXiV2tUAHm5,2024-06-23,web,Headcount,0.8362095730848772,NA,FALSE
GcFVxChcflUGw5a,2024-07-31,web,Compensation Dashboard,0.8761612398833051,NA,FALSE
TsUO9TgskoFok5j,2024-07-31,web,Technical Problems,0.9734088705408812,negative,FALSE
Oi3bhN2mQUe58m9,2024-06-18,web,Access Questions,0.6458800432500817,NA,FALSE
rOUzVXHhbZIi8cK,2024-09-13,web,Metrics,0.7506693589989772,NA,FALSE
HAORHh9RWEjeVyP,2024-07-21,web,Technical Problems,0.8129226370245366,positive,FALSE
pkPvUWRs1IKgff8,2024-09-21,web,Data Definitions,0.9347380810757774,NA,FALSE
HWobn7OCbOaYjRx,2024-07-11,web,Technical Problems,0.8790962281894196,NA,FALSE
PLX1LOysICkHTjS,2024-09-02,web,Access Questions,0.8298052193616712,NA,FALSE
4K4ztjYTDA3OGYy,2024-06-15,web,Headcount,0.8579490689699226,NA,FALSE
5ufmWUPliqxf5aF,2024-09-19,web,Compensation Dashboard,0.7077434600701273,NA,FALSE
UOqEFDsnTyHgKXX,2024-07-01,web,Data Definitions,0.7279259703497329,positive,FALSE
wFOalP0eJsOxbpp,2024-06-12,web,Headcount,0.9942604829220704,NA,FALSE
KwKc10g4bNP5rqX,2024-09-26,web,Headcount,0.6639220042614005,NA,FALSE
BHPnmxPp9VYBc7G,2024-09-05,web,Headcount,0.7097531345013411,positive,FALSE
yFY1CAt8Ywh7zOW,2024-09-25,web,FAQ,1.1518784498649657,NA,FALSE
YQo0oFpOxQWUJz1,2024-08-19,web,FAQ,0.8224333268794456,NA,FALSE
lj71HYyHbbOiAwT,2024-08-12,web,Metrics,0.8717073468726074,NA,FALSE
HL4SlYTz4O7bWX3,2024-06-05,web,Compensation Dashboard,0.7640330849035087,NA,FALSE
fPXh8Pdnha8BqGL,2024-09-12,web,Technical Problems,0.8977444621761694,NA,FALSE
scvOcKyYmtdF7DV,2024-06-20,web,Technical Problems,0.9885436648099386,NA,FALSE
Fd4w0rXYWfgvP5l,2024-06-08,web,Access Questions,0.7544935380436386,NA,FALSE
GWJoBe2UqOdjjzP,2024-08-23,web,Reports,0.7429587472586139,NA,FALSE
dtjVm3TgDQNJBqF,2024-06-26,web,Metrics,0.885039259421104,NA,FALSE
l3NwtzHFplW8iUj,2024-08-21,web,Compensation Dashboard,0.9200204410500059,NA,FALSE
ZeDQfr3kNLxu7XM,2024-06-20,web,Technical Problems,0.7093455844030357,NA,FALSE
0rSrHcVlqmB7RlE,2024-08-12,web,Headcount,1.0312741630542712,NA,TRUE
Q4cah7EBNcNYIxL,2024-08-21,web,Metrics,0.8115279346648514,NA,TRUE
xzfrUiFOglDWLdn,2024-10-02,slack,Reports,1.214740151251199,NA,FALSE
SXbejdxZ19XMrDV,2024-09-17,web,FAQ,1.0059653605314178,NA,FALSE
SIm5PH9vPL3YKM2,2024-10-05,web,Technical Problems,0.8346462278824907,NA,FALSE
BQsWQHrs19wR0jO,2024-08-16,web,Compensation Dashboard,0.8905646010045085,NA,FALSE
AEj6sNmmnPagY59,2024-08-31,web,Technical Problems,0.9169895297947019,NA,FALSE
grbKn9CQIpBeoxn,2024-10-04,web,Compensation Dashboard,1.0728686795104039,NA,FALSE
VumiGAoJHgdQU4s,2024-07-28,web,Compensation Dashboard,0.7899027326039516,NA,FALSE
5DITQmVt9AFXHth,2024-10-05,web,Reports,0.758752985886386,NA,FALSE
t32abUQtjRPH3VY,2024-06-11,web,Reports,1.068238973676182,NA,FALSE
F2DudrTiWojBkTK,2024-09-24,web,Headcount,0.7022342460773942,NA,FALSE
bfxsKlfWULcJS3C,2024-06-19,web,Compensation Dashboard,0.8088021759516584,NA,FALSE
au8m41ZUChf1zn6,2024-08-31,web,Reports,0.7387868064682548,NA,FALSE
VeRw13VAD9e8x4m,2024-09-13,web,Reports,0.8477572822950862,NA,FALSE
RFuLMYw96hYX2bA,2024-09-02,web,Data Definitions,0.739769325464691,NA,FALSE
sSXf4jC0xw17X2S,2024-06-17,web,FAQ,0.8667439236394742,NA,TRUE
DhSkYlMj1vgpIxS,2024-09-06,web,Technical Problems,0.6510002328598798,NA,FALSE
VwRoPKjOh1nykyh,2024-07-31,web,Metrics,0.8433303940555703,NA,FALSE
dKT6bLexgcrbky8,2024-08-22,web,Headcount,0.6763750714270186,NA,FALSE
oUzBeXPT59JKiKx,2024-08-18,web,Technical Problems,0.7523033432755182,NA,FALSE
uzMaMpggLtAKcVc,2024-06-28,web,Technical Problems,0.599748606915662,NA,FALSE
MeAeA3sTdCKTppX,2024-08-31,slack,Reports,0.6638860782523174,NA,FALSE
lqCTHBpWWx1Q2OY,2024-06-05,web,Headcount,0.8666319391610064,NA,FALSE
K7VQxJWgtrQQVnf,2024-06-11,web,Compensation Dashboard,0.8068773880269962,NA,FALSE
hd869pyLbhq9xk7,2024-09-29,web,Data Definitions,0.9705285531153764,NA,FALSE
OdS1XeAI7lAJL4p,2024-06-28,web,Compensation Dashboard,1.111369277224364,NA,FALSE
KRAixNneJ2BQcAQ,2024-07-06,web,Reports,0.9819142309041857,NA,FALSE
QzFs3ED4cv9lmbu,2024-06-09,web,Access Questions,0.745628044794511,NA,FALSE
VmY7QzMqPrEmGkr,2024-08-25,web,Data Definitions,0.635009900555571,NA,FALSE
6cNFfF9F39aZHBu,2024-09-17,web,Access Questions,0.8793570247108474,NA,FALSE
gLzpVgjQyi3lPFB,2024-10-07,web,Reports,0.9442818402315754,NA,FALSE
AY6Mpu4yZfIwkSg,2024-06-23,web,Headcount,1.0264485350337316,NA,FALSE
1BQQVN9uwYiiT3s,2024-06-08,web,Data Definitions,0.8700640655475966,NA,FALSE
2vaccY0mNn1uPN5,2024-06-25,web,Data Definitions,0.7069365742956207,NA,FALSE
l8gKWN6Z9DKhlDI,2024-07-20,web,Technical Problems,0.7197681747660443,NA,FALSE
fqVGHrHAaveUcOY,2024-07-14,web,Metrics,0.7072949294133722,NA,FALSE
wN7frS3kuYNkMsX,2024-09-28,slack,Access Questions,0.9449270490608763,NA,FALSE
PR7CgUYjqrrIc1C,2024-08-13,web,Compensation Dashboard,0.8561135089833102,negative,FALSE
jISf9V3O8XLJmi1,2024-07-11,web,Compensation Dashboard,0.9792465985146271,NA,TRUE
Ipt6oP1qczybKk1,2024-07-24,web,Reports,0.9811160869883936,NA,FALSE
bqWmDc54s9UxQru,2024-06-10,web,Access Questions,0.8292686691617013,NA,FALSE
9ml3WCF9j1PsRyN,2024-07-27,web,Access Questions,0.7359960582852062,NA,FALSE
1sUjCPtNRTZ9GPQ,2024-10-06,web,Technical Problems,0.9268280062860035,NA,FALSE
j8EzbagipKUFNnk,2024-06-30,web,Compensation Dashboard,0.8385484236076829,NA,FALSE
6lbVoKSl3cvX1e5,2024-09-14,web,Headcount,0.9854079297331312,NA,FALSE
A0n648jd10AXY2T,2024-09-02,web,Data Definitions,0.6406257063331443,NA,TRUE
4z0thrhjsChMiov,2024-09-29,web,Headcount,0.6894944593474363,NA,TRUE
